"Country","Variable","Score","isOpen","aExists","bAvailable","cMachineReadable","dBulk","eFree","fLicense","gUpdated","hSustainable","iDiscoverable","jLinked","aAgencyResponsible","aNotHeld","aThirdPartyMandate","aDetails","bURL","bThirdParty","cURL","cFormats","cNotAvailable","cAdditional","dURL","dNotes","ePolicy","eURL","fLicense","fURL","gLastUpdated","gChecked","gFrequency","hNotes","iNotes","jDocumentation","jExample"
"Australia","ODB.2013.D7","85","0","5","10","15","15","15","0","10","5","5","5","Department of Industry through the Australian Business Register (ABR) allows uses to search by business registration & business name.

The Australian Securities and Investments Commission (ASIC) also maintains a register of publicly traded companies.","0","0","The information is available through an interactive search engine. It includes the company name, location and type of the company registered.","http://abr.business.gov.au/

https://abr.gov.au/

http://www.asic.gov.au/asic/ASIC.NSF/byHeadline/Search_business_names

http://www.asic.gov.au/asic/ASIC.NSF/byHeadline/For%20companies%20overview","Doesn't appear to  have third party data available.","http://abr.business.gov.au/Webservices.aspx
http://abr.business.gov.au/abrxmlsearchRPC/abrxmlsearch.asmx
http://data.gov.au/dataset/asic-companies-register
http://data.gov.au/dataset/abn-bulk-extract","xml","0","The data is available through a webservice API.","http://data.gov.au/dataset/abn-bulk-extract
http://data.gov.au/dataset/asic-companies-register","Bulk extracts of both ASIC and the Australian Business Register are provided.","Information is free of charge.","http://abr.business.gov.au/LookupTool.aspx?showlicence=Y&tool=nameunzipped","Creative Commons Attribution 3.0","http://creativecommons.org/licenses/by/3.0/au/deed.en","10/7/2014","10/10/2014","Daily","There is a lot of information on registered companies on the website and there is a clear policy of regularly uploaded extracts to the data portal (see the Activity Stream on http://data.gov.au/dataset/activity/abn-bulk-extract)","Data on company registration can easily be discovered. Web Services and Bulk Data are clearly listed on the open data portal.","A URI is provided for every company, returning human readable data. An API provides machine-readable data (though not through content negotiation for the same URIs). Links are made between the ASIC and ABR websites.","http://abr.business.gov.au/SearchByAbn.aspx?abn=47145818239"
"Australia","ODB.2013.D8","15","0","5","10","0","0","0","0","0","0","0","0","Office of Parliamentary Counsel through the ComLaw website

Parliament of Australia","0","0","The websites have various information on legislation that includes Acts, Bills, Constitution, Petitions, among other information","http://www.comlaw.gov.au/

http://www.comlaw.gov.au/

http://www.aph.gov.au/Parliamentary_Business/Bills_Legislation#a13","The Australian Legal Information Institute - http://www.austlii.edu.au/
Truncated through various NGOs/legal reporting such as court reports etc.","0","0","Information is available in pdf formats only","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Australia","ODB.2013.D9","90","1","5","10","15","15","15","15","10","5","0","0","Department of Transport and Main Roads via TransLink website.

Australian Capital Territory

Open data initiatives are dependent on State involvement, for example the Government of South Australia has Open Data Portal, Victoria has data.vic however users can request inclusion of data on data.gov","0","0","Information includes time tables for different transport means. 

Australian Capital Territory website provides information on Transport for Canberra for the various means. This information is provided via The ACT Internal Omnibus Network (ACTION) website that  provides residents and visitors to Canberra with public transport services in the ACT - http://www.action.act.gov.au/ on buses mainly","http://www.transport.act.gov.au/home

http://www.action.act.gov.au/

http://translink.com.au/about-translink

http://dpti.sa.gov.au/open_data_portal 

http://www.data.vic.gov.au/data/dataset/ptv-timetable-api

http://ptv.vic.gov.au/timetables/

http://jp.translink.com.au/travel-information/network-information/timetables

http://www.deanesbuslines.com.au/","Aggregate data is available.","https://www.data.act.gov.au/Transport/ACTION-timetables-Google-Transit-Feed/2acm-wq55","gtfs","0","Timelines are also available in pdf formats and webpage formats 

For buses refer to - http://www.action.act.gov.au/routes-network-14/pdf/network14_1.pdf

http://www.deanesbuslines.com.au/pdf/Bus-Stop-Timetables/830/001-830-Queanbeyan-interchange.pdf","https://www.data.act.gov.au/Transport/ACTION-timetables-Google-Transit-Feed/2acm-wq55","","The information on TransLink website can freely be accessed at no cost plus other websites on public transport","","CC-BY","https://www.data.act.gov.au/Transport/ACTION-timetables-Google-Transit-Feed/2acm-wq55","10/10/2014","10/10/2014","Daily","There is a lot of information on public time tables via TransLink website","Information can easily be discovered. There is a link to TransLink on the Department of Transport and Roads website http://translink.com.au/ - The GTFS files were difficult to locate.","0","0"
"Australia","ODB.2013.D10","90","1","5","10","15","15","15","15","10","0","5","0","Department of Foreign Affairs and Trade

Australian Bureau of Statistics

Department of Finance through the open data portal - http://data.gov.au/","0","0","The Information includes data on exports and imports in the country. It data includes commodities traded by region, value and countries of original as well as destination.","http://data.gov.au/dataset?q=International+trade&sort=score+desc%2C+metadata_modified+desc&ext_bbox=&ext_prev_extent=56.953125%2C-67.87554134672943%2C211.640625%2C42.553080288955826

http://www.dfat.gov.au/publications/statistics.html

http://www.abs.gov.au/AUSSTATS/abs@.nsf/second+level+view?ReadForm&prodno=5368.0&viewtitle=International%20Trade%20in%20Goods%20and%20Services,%20Australia~Jul%202014~Previous~04/09/2014&&tabname=Past%20Future%20Issues&prodno=5368.0&issue=Jul%202014&num=&view=&

http://www.dfat.gov.au/trade/australias-trade-at-a-glance/top-goods-services.html","Doesn't appear to  have third party data available.","http://www.abs.gov.au/AUSSTATS/abs@.nsf/second+level+view?ReadForm&prodno=5368.0&viewtitle=International%20Trade%20in%20Goods%20and%20Services,%20Australia~Jul%202014~Previous~04/09/2014&&tabname=Past%20Future%20Issues&prodno=5368.0&issue=Jul%202014&num=&view=&

http://data.gov.au/dataset?q=international+trade&sort=score+desc%2C+metadata_modified+desc","xls, csv","0","","http://data.gov.au/dataset/country-and-commodity-trade-data-file","","The data sets on international trade can freely be accessed at no cost.","","Creative Commons Attribution 2.5 Australia licence  on the Australian Bureau of Statistics

Creative Commons Attribution 3.0 Australia on the Open data portal","http://creativecommons.org/licenses/by/2.5/au/

http://creativecommons.org/licenses/by/3.0/au/","2013","10/8/2014","Monthly, Yearly","There is a lot data on the Australian Bureau of Statistics website. This information dates back to 1990. However, the Bulk Datasets uploaded to the data portal appear to be posted long after the year end, and not clearly managed as part of a data series.","Data can easily be discovered. There are links to trade statistics on all the websites of agencies responsible for publishing trade statistics","0","0"
"Australia","ODB.2013.D11","65","0","5","10","15","0","15","15","-5","5","5","0","The Australian government is responsible for data.gov which has the data sets for health sector performance data.

Department of Health

Australian Bureau of Statistics","0","0","The Department of Health publishes a lot information on health status of the country. This includes Levels of vaccination;
Levels of access to health care; Health care outcomes for particular groups; Patient satisfaction with health services; among other information. The Department publishes annual reports and they have information on performance outcomes.","http://data.gov.au/dataset?q=+health+sector+performance+&sort=score+desc%2C+metadata_modified+desc&ext_bbox=&ext_prev_extent=-19.6875%2C-82.11838360691269%2C289.6875%2C77.76758238272801

http://www.abs.gov.au/AUSSTATS/abs@.nsf/ViewContent?readform&view=ProductsbyCatalogue&Action=Expand&Num=4.3

http://www.abs.gov.au/AUSSTATS/abs@.nsf/ViewContent?readform&view=ProductsbyCatalogue&Action=Expand&Num=4.7","Annual reports are available from major health providers but not commonly as open data sets.","http://www.health.gov.au/internet/main/publishing.nsf/Content/Statistics-1

http://www.health.gov.au/internet/main/publishing.nsf/Content/F210D973E08C0193CA257BF0001B5F1F/$File/GP%20Workforce%20Statistics%202013-14%20PUBLIC%20Web%20version.xlsx

http://health.gov.au/internet/main/publishing.nsf/Content/1A9DB6D72BD5879ACA257BF0001AFE28/$File/MBS%20Statistics%2020142%20JunQtr%2020140718.xlsx

http://www.health.gov.au/internet/main/publishing.nsf/Content/34A89144DB4185EDCA257BF0001AFE29/$File/MBS%20Statistics%20Financial%20Year%202013-14%20external%2020140718.xlsx

http://www.health.gov.au/internet/main/publishing.nsf/Content/ageing-rescare-aac-stats.htm

http://data.gov.au/dataset/australian-hospital-statistics-2012-13","xls","0","","0","","The data on the websites is free of charge","","Creative Commons Attribution 3.0 Australia","http://creativecommons.org/licenses/by/3.0/au/","7/5/1905","10/10/2014","Quarterly, Yearly","There is a range of statistics on the Department of Health website.","Information can easily be discovered on the Department of Health website. There is a link to statistics on the website - http://www.health.gov.au/internet/main/publishing.nsf/Content/Statistics-1","0","0"
"Australia","ODB.2013.D12","65","0","5","10","15","0","15","15","-5","5","5","0","Australian Bureau of Statistics

The Australian Curriculum, Assessment and Reporting Authority (ACARA)","0","0","The websites has education performance data on enrollments for primary and secondary schools, student to teacher ratios, school participation rates, retention and continuation rates, among other data. The Australian Curriculum, Assessment and Reporting Authority publishes information on test performances in examinations.","http://www.abs.gov.au/AUSSTATS/abs@.nsf/second+level+view?ReadForm&prodno=4221.0&viewtitle=Schools,%20Australia~2013~Latest~06/02/2014&&tabname=Past%20Future%20Issues&prodno=4221.0&issue=2013&num=&view=&

http://www.nap.edu.au/","Unknown","http://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/4221.02013?OpenDocument

http://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/4221.02012?OpenDocument

http://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/4221.02011?OpenDocument

http://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/4221.02010?OpenDocument","xls","0","","0","Only available through a query interface.","Data on both websites can freely be downloaded at no cost","http://www.abs.gov.au/websitedbs/d3310114.nsf/4a256353001af3ed4b2562bb00121564/83b66e9ffafd6dabca257140007575b5!OpenDocument","creative commons Attribution 2.5 Australia","http://creativecommons.org/licenses/by/2.5/au/","2013","10/12/2014","Yearly","Data on the education performance is sustainable on the Australian Bureau of Statistics. There is a lot of data sets that date back to 1960 - http://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/4221.01960?OpenDocument","Information can easily be discovered on the Australian Bureau of Statistics under the Education statistics whereas the test score information on The Australian Curriculum, Assessment and Reporting Authority (ACARA) website is under the results and reports link","0","0"
"Australia","ODB.2013.D13","75","1","5","10","15","15","15","15","-5","0","5","0","The agencies that collect crime statistics are

The Australian Bureau of Statistics 
The Australian Institute of Criminology (AIC)
Australian Federal Police
The Australian government through the open data portal","0","0","The information includes various crimes committed in Australia in the different regions.","http://data.gov.au/dataset?q=crime&sort=score+desc%2C+metadata_modified+desc&ext_bbox=&ext_prev_extent=-19.6875%2C-80.17871349622823%2C289.6875%2C80.17871349622823

http://www.abs.gov.au/ausstats/abs@.nsf/mf/4510.0

http://www.aic.gov.au/statistics.html

http://agencysearch.australia.gov.au/s/search.html?query=crime+statistics&collection=agencies&form=simple&profile=abs

http://www.abs.gov.au/ausstats/abs@.nsf/mf/4530.0","Data is available through various state organisations/entities such as state police.","http://agencysearch.australia.gov.au/s/search.html?query=crime+statistics&collection=agencies&form=simple&profile=abs

http://www.aic.gov.au/statistics.html

http://www.afp.gov.au/en/media-centre/publications/annual-reports.aspx

http://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/4530.02012-13?OpenDocument","xls, csv","0","","http://data.gov.au/dataset/crime-incident-type-and-frequency-by-capital-city-and-nationally","Aggregate national figures are provided in the file listed above. In addition, a number of states provide their own data in detailed bulk downloads: http://data.gov.au/dataset?q=crime","All data sets on crimes can freely be accessed from the agencies named above at no cost","","Creative Commons Attribution 3.0 Australia","http://creativecommons.org/licenses/by/3.0/au/","2013","10/8/2014","Annually","The summary file at http://data.gov.au/dataset/crime-incident-type-and-frequency-by-capital-city-and-nationally was created over a year ago and has not been recently updated. Not all states are providing their own data on the national portal for detailed crime reports.","Information can eaily be discovered on all the thress websites. There are links to crime. For example on the Australian Bureau of Statistics, Data can be located under the Crimes and Safety category.","0","0"
"Australia","ODB.2013.D14","55","0","5","10","15","0","15","15","-5","0","0","0","Department of Environment which has a National Pollutant Inventory

Department of Finance through the Open data portal.

Australia Bureau of Statistics","0","0","The websites provide information on emission of pollutants and deforestation in Australia","http://data.gov.au/dataset?q=Environmental&sort=score+desc%2C+metadata_modified+desc&ext_bbox=&ext_prev_extent=-19.6875%2C-80.17871349622823%2C289.6875%2C80.17871349622823

http://www.npi.gov.au/npidata/action/load/browse-search

http://www.npi.gov.au/publications

http://www.abs.gov.au/AUSSTATS/abs@.nsf/ViewContent?readform&view=ProductsbyTopic&Action=Expand&Num=2.1.6","Open data is available through NGOs, local government organisations etc.","http://data.gov.au/dataset?q=pollution","xls","0","","0","","Yes, all the documents on environment can freely be accessed at no cost.","http://www.abs.gov.au/websitedbs/d3310114.nsf/4a256353001af3ed4b2562bb00121564/83b66e9ffafd6dabca257140007575b5!OpenDocument","Creative Commons Attribution 3.0 Australia","http://creativecommons.org/licenses/by/2.5/au/

http://creativecommons.org/licenses/by/3.0/au/","2010","10/10/2014","Annually","The data available is not up-date","Whilst some of these files were easily discovered and there are links to environmental data on the various websites getting a full view of environmental data available was difficult.","0","0"
"Australia","ODB.2013.D15","95","1","5","10","15","15","15","15","10","5","5","0","The Australian Election Commission is responsible for national election results  data.

The Government of Australia through the Open data portal. The site is managed by the department of Finance","0","0","The information on election results includes House of Representatives and Senate elections, including by-elections for various years. The information is categorized by division, polling place ID, ticket, candidate ID, party name and votes.","http://data.gov.au/dataset/federal-election-results

http://results.aec.gov.au/","Data may be available through local level and state.","http://data.gov.au/dataset/federal-election-results

http://results.aec.gov.au/17875/Website/SenateDownloadsMenu-17875-csv.htm

http://results.aec.gov.au/17875/Website/GeneralDownloadsMenu-17875-csv.htm

http://results.aec.gov.au/","xls, xml, csv","0","","http://results.aec.gov.au/","","The data sets on both the websites can freely be accessed without any cost incurred. It is public information","http://data.gov.au/about","Creative Commons Attribution 3.0 Australia licence.","http://creativecommons.org/licenses/by/3.0/au/","2014","10/7/2014","3-5 years","The publications are sustainable as there is a range of data sets on election results. However, they one published date back to 2001","Election results can easily be discovered. It is located under - The Virtual Tally Room (VTR) which is a web-based election results system that provides election information and results in a user-friendly format. Results of all federal elections and by-elections since 2001 are available.","0","0"
"Australia","ODB.2013.D16","80","1","5","10","15","15","15","15","-5","5","5","0","Department of Finance, the Ministry has Australian Government's procurement information system where procurement information is published. The website is known as AusTender. 

The Open data portal also publishes procurement information","0","0","The information on the website includes contract notices, standing offer notices, among other information. This tender information for tenders is for various agencies or government departments in Australia","http://data.gov.au/dataset/austender-contract-notice-export

https://www.tenders.gov.au/?event=public.CN.search

https://www.tenders.gov.au/?event=public.CNSON.list&cn_weekly=%7Bts+%272014-10-05+00%3A00%3A00%27%7D%2C%7Bts+%272014-10-11+23%3A59%3A59%27%7D&cn_weekly_submit=View

http://www.finance.gov.au/procurement/

http://www.tenders.gov.au/","Data may be available through local level and state.","http://data.gov.au/dataset/austender-contract-notice-export

http://data.gov.au/dataset?q=procurement","xls, csv","0","","http://data.gov.au/dataset/austender-contract-notice-export","Regular","Data sets on procurement or tenders can freely be accessed at no cost","","Creative Commons Attribution 3.0 Australia

Creative Commons Attribution NoDerivatives 3.0 Australia licence","http://creativecommons.org/licenses/by/3.0/au/

http://creativecommons.org/licenses/by-nd/3.0/au/","5/2/2014","10/9/2014","Monthly","The publications on procurement are sustainable because there is a range of information on tenders in Australia.","The information can easily be discovered. There is a link to the AusTender website. On the Open data portal, information on tenders can easily be located in the department of Finance data sets.

Furthermore, on the Department of Finance website, there is a link to contract Notices and Standing Offer Notice - http://www.finance.gov.au/procurement/","0","0"
"Austria","ODB.2013.D1","15","0","5","10","0","0","0","0","0","0","0","0","Digital basemap including all administrative borders - a cooperation of all Federal states, ITS Vienna Region, Technical University Vienna, Synergis - provided under a CC-BY 3.0 license.","0","0","","http://www.geoland.at/geo_webgis/(S(5zlxcv2eub3fn0yizci5npmr))/init.aspx","","0","0","No other download possibility than WMTS - essentially cached JPG tiles. 

http://www.data.gv.at/datensatz/?id=2c54f4d6-5712-4e5a-a025-b7f7a396c39b (Metadata)
http://www.basemap.at/wmts/1.0.0/WMTSCapabilities.xml (WMTS GetCapabilities)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Austria","ODB.2013.D2","15","0","5","10","0","0","0","0","0","0","0","0","Bundesamt für Eich- und Vermessungswesen (Federal Office of Metrology and Surveying)","0","0","The Bundesamt für Eich- und Vermessungswesen maintains a database (""Grundstücksdatenbank"") which contains land registration and cadastral data - the access has to be bought from a list of licensed third-party companies. (1) 

(1) http://www.justiz.gv.at/web2013/html/default/2c9484852308c2a601240b4acb4b0842.de.html","http://www.justiz.gv.at/web2013/html/default/2c9484852308c2a601240b4acb4b0842.de.html - if access paid.","No","0","0","Paid-for access","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
